Region,Longitude,Latitude
Active_Magnetic_Arc_1,-69.03845682,-20.39647505
Active_Magnetic_Arc_1,-69.02856977,-20.42638987
Active_Magnetic_Arc_1,-69.01749193,-20.44937783
Active_Magnetic_Arc_1,-69.00027627,-20.480395
Active_Magnetic_Arc_1,-68.9818694,-20.50448014
Active_Magnetic_Arc_1,-68.96345692,-20.5285628
Active_Magnetic_Arc_1,-68.94621968,-20.5595769
Active_Magnetic_Arc_1,-68.94362131,-20.58840689
Active_Magnetic_Arc_1,-68.93369622,-20.61833241
Active_Magnetic_Arc_1,-68.91525988,-20.64241301
Active_Magnetic_Arc_1,-68.88939715,-20.66770721
Active_Magnetic_Arc_1,-68.85610037,-20.69421186
Active_Magnetic_Arc_1,-68.83015933,-20.71957318
Active_Magnetic_Arc_1,-68.80420251,-20.74493908
Active_Magnetic_Arc_1,-68.77703512,-20.76339558
Active_Magnetic_Arc_1,-68.75840514,-20.78765681
Active_Magnetic_Arc_1,-68.73859818,-20.80497264
Active_Magnetic_Arc_1,-68.7125661,-20.83037719
Active_Magnetic_Arc_1,-68.68884782,-20.86968625
Active_Magnetic_Arc_1,-68.67014058,-20.89399971
Active_Magnetic_Arc_1,-68.64401738,-20.91947294
Active_Magnetic_Arc_1,-68.61672446,-20.93798509
Active_Magnetic_Arc_1,-68.59566996,-20.94838604
Active_Magnetic_Arc_1,-68.56950739,-20.97386285
Active_Magnetic_Arc_1,-68.5432828,-20.99940001
Active_Magnetic_Arc_1,-68.52442207,-21.02383636
Active_Magnetic_Arc_1,-68.50439659,-21.04131203
Active_Magnetic_Arc_1,-68.46305096,-21.06944321
Active_Magnetic_Arc_1,-68.43143546,-21.1103208
Active_Magnetic_Arc_1,-68.43604173,-21.13820061
Active_Magnetic_Arc_1,-68.41823079,-21.1696824
Active_Magnetic_Arc_1,-68.42283633,-21.19757799
Active_Magnetic_Arc_1,-68.42744471,-21.22547963
Active_Magnetic_Arc_1,-68.43205585,-21.25338688
Active_Magnetic_Arc_1,-68.42918691,-21.28250387
Active_Magnetic_Arc_1,-68.42631594,-21.31162865
Active_Magnetic_Arc_1,-68.43095151,-21.33952865
Active_Magnetic_Arc_1,-68.4442381,-21.37320569
Active_Magnetic_Arc_1,-68.44140607,-21.40230146
Active_Magnetic_Arc_1,-68.42992577,-21.42562144
Active_Magnetic_Arc_1,-68.41216825,-21.45704203
Active_Magnetic_Arc_1,-68.38581386,-21.48258838
Active_Magnetic_Arc_1,-68.37561333,-21.51269703
Active_Magnetic_Arc_1,-68.36540765,-21.54280895
Active_Magnetic_Arc_1,-68.37137327,-21.57748231
Active_Magnetic_Arc_1,-68.36865434,-21.60641114
Active_Magnetic_Arc_1,-68.38079403,-21.63315645
Active_Magnetic_Arc_1,-68.36927041,-21.65651591
Active_Magnetic_Arc_1,-68.3514159,-21.68803625
Active_Magnetic_Arc_1,-68.34098989,-21.71846712
Active_Magnetic_Arc_1,-68.34655991,-21.75377552
Active_Magnetic_Arc_1,-68.34357117,-21.78313225
Active_Magnetic_Arc_1,-68.32566766,-21.81470872
Active_Magnetic_Arc_1,-68.31408941,-21.83813088
Active_Magnetic_Arc_1,-68.30361183,-21.868638
Active_Magnetic_Arc_1,-68.30167873,-21.90516763
Active_Magnetic_Arc_1,-68.29969333,-21.94179482
Active_Magnetic_Arc_1,-68.30408949,-21.97021496
Active_Magnetic_Arc_1,-68.30959002,-22.00575745
Active_Magnetic_Arc_1,-68.31509628,-22.04131946
Active_Magnetic_Arc_1,-68.31311398,-22.07802239
Active_Magnetic_Arc_1,-68.30252915,-22.10874472
Active_Magnetic_Arc_1,-68.29943625,-22.13835858
Active_Magnetic_Arc_1,-68.2974431,-22.17511312
Active_Magnetic_Arc_1,-68.2793289,-22.20699782
Active_Magnetic_Arc_1,-68.25350882,-22.1889658
Active_Magnetic_Arc_1,-68.18789703,-22.24408791
Active_Magnetic_Arc_1,-68.17565569,-22.27300042
Active_Magnetic_Arc_1,-68.17836767,-22.30065196
Active_Magnetic_Arc_1,-68.19604297,-22.32704394
Active_Magnetic_Arc_1,-68.20625032,-22.35406226
Active_Magnetic_Arc_1,-68.20897678,-22.38171298
Active_Magnetic_Arc_1,-68.21170407,-22.40936526
Active_Magnetic_Arc_1,-68.18309991,-22.4257244
Active_Magnetic_Arc_1,-68.15450951,-22.4420662
Active_Magnetic_Arc_1,-68.13403983,-22.46470669
Active_Magnetic_Arc_1,-68.12855314,-22.48608774
Active_Magnetic_Arc_1,-68.13123906,-22.51375159
Active_Magnetic_Arc_1,-68.12642519,-22.54204171
Active_Magnetic_Arc_1,-68.12910957,-22.56970056
Active_Magnetic_Arc_1,-68.13185563,-22.59734147
Active_Magnetic_Arc_1,-68.14213737,-22.6243529
Active_Magnetic_Arc_1,-68.15242655,-22.65137312
Active_Magnetic_Arc_1,-68.16272341,-22.67840287
Active_Magnetic_Arc_1,-68.16549544,-22.70606866
Active_Magnetic_Arc_1,-68.16073561,-22.73436672
Active_Magnetic_Arc_1,-68.14021332,-22.75699455
Active_Magnetic_Arc_1,-68.10256011,-22.76010405
Active_Magnetic_Arc_1,-68.07245212,-22.76258435
Active_Magnetic_Arc_1,-68.05193258,-22.78518399
Active_Magnetic_Arc_1,-68.0621983,-22.8122321
Active_Magnetic_Arc_1,-68.0800029,-22.83867518
Active_Magnetic_Arc_1,-68.09029458,-22.86574476
Active_Magnetic_Arc_1,-68.07729756,-22.8877406
Active_Magnetic_Arc_1,-68.04922538,-22.91095418
Active_Magnetic_Arc_1,-68.04444312,-22.93926057
Active_Magnetic_Arc_1,-68.0547367,-22.96635927
Active_Magnetic_Arc_1,-68.05749489,-22.99407385
Active_Magnetic_Arc_1,-68.04514629,-23.02299107
Active_Magnetic_Arc_1,-68.0156822,-23.03233977
Active_Magnetic_Arc_1,-67.99579491,-23.06185723
Active_Magnetic_Arc_1,-67.99849725,-23.08954771
Active_Magnetic_Arc_1,-68.00941412,-23.1235607
Active_Magnetic_Arc_1,-68.01212123,-23.15125746
Active_Magnetic_Arc_1,-67.99220604,-23.18076107
Active_Magnetic_Arc_1,-67.97093551,-23.19641021
Active_Magnetic_Arc_1,-67.94279972,-23.21957366
Active_Magnetic_Arc_1,-67.93040991,-23.24845965
Active_Magnetic_Arc_1,-67.92555603,-23.27674831
Active_Magnetic_Arc_1,-67.9282409,-23.304441
Active_Magnetic_Arc_1,-67.93092925,-23.33213736
Active_Magnetic_Arc_1,-67.91030848,-23.3546869
Active_Magnetic_Arc_1,-67.88012957,-23.35704514
Active_Magnetic_Arc_1,-67.86704847,-23.37899219
Active_Magnetic_Arc_1,-67.87726952,-23.40610003
Active_Magnetic_Arc_1,-67.89437545,-23.42569973
Active_Magnetic_Arc_1,-67.89772939,-23.46032592
Active_Magnetic_Arc_1,-67.90175623,-23.50188054
Active_Magnetic_Arc_1,-67.90377151,-23.52266005
Active_Magnetic_Arc_1,-67.90713129,-23.55729539
Active_Magnetic_Arc_1,-67.90293261,-23.59251428
