Region,Longitude,Latitude
Coastline,-80.14291489,-2.168675173
Coastline,-80.13328167,-2.223030404
Coastline,-80.0952867,-2.278510752
Coastline,-80.05727635,-2.334063949
Coastline,-80.01927853,-2.389615332
Coastline,-79.99544427,-2.444557824
Coastline,-79.97161243,-2.499512679
Coastline,-79.96195256,-2.553902561
Coastline,-79.96345443,-2.742946887
Coastline,-79.98214298,-2.796307207
Coastline,-79.9855624,-2.83676696
Coastline,-80.00666708,-2.917161331
Coastline,-80.01132338,-2.971197226
Coastline,-80.01598587,-3.025242562
Coastline,-80.0206877,-3.079317362
Coastline,-80.04082845,-3.14643796
Coastline,-80.0882668,-3.199069119
Coastline,-80.12036544,-3.238746263
Coastline,-80.15375804,-3.291996948
Coastline,-80.18720414,-3.345278281
Coastline,-80.19213151,-3.399592413
Coastline,-80.22568495,-3.452975172
Coastline,-80.25808406,-3.49285773
Coastline,-80.3191975,-3.53186058
Coastline,-80.35316233,-3.585496489
Coastline,-80.37282363,-3.639644886
Coastline,-80.40685479,-3.693380174
Coastline,-80.45395579,-3.73304108
Coastline,-80.50110854,-3.772738267
Coastline,-80.56001371,-3.784645078
Coastline,-80.61897213,-3.796557661
Coastline,-80.68070439,-3.835890632
Coastline,-80.7281319,-3.875718865
Coastline,-80.76116048,-3.916023498
Coastline,-80.79558032,-3.970131768
Coastline,-80.81686837,-4.038392222
Coastline,-80.87648972,-4.050540734
Coastline,-80.93769814,-4.076558353
Coastline,-80.99769824,-4.088815158
Coastline,-81.05916439,-4.114977108
Coastline,-81.10619758,-4.141437339
Coastline,-81.17947979,-4.139671427
Coastline,-81.21933773,-4.097176074
Coastline,-81.26076455,-4.068501751
Coastline,-81.31697273,-4.039468796
Coastline,-81.37321751,-4.010412192
Coastline,-81.43093734,-3.995140949
Coastline,-81.48715169,-3.966003517
Coastline,-81.52734941,-3.923476237
Coastline,-81.54506296,-3.950728965
Coastline,-81.52121956,-4.006750034
Coastline,-81.52701236,-4.062050531
Coastline,-81.50312595,-4.118084295
Coastline,-81.49404681,-4.173761263
Coastline,-81.5015067,-4.24306511
Coastline,-81.52242076,-4.298249222
Coastline,-81.54346508,-4.353511575
Coastline,-81.54976505,-4.409193671
Coastline,-81.54117104,-4.465205768
Coastline,-81.53257191,-4.521235912
Coastline,-81.5090595,-4.577568598
Coastline,-81.46906808,-4.620234444
Coastline,-81.41420087,-4.663156555
Coastline,-81.37601103,-4.719899601
Coastline,-81.35263336,-4.776246962
Coastline,-81.31294505,-4.819012742
Coastline,-81.25861409,-4.862081318
Coastline,-81.21910804,-4.904821291
Coastline,-81.19595111,-4.961331971
Coastline,-81.15484321,-4.990154955
Coastline,-81.11536217,-5.032934184
Coastline,-81.07605106,-5.075807819
Coastline,-81.03674054,-5.118637874
Coastline,-81.00061423,-5.189487117
Coastline,-80.95985275,-5.21859286
Coastline,-80.93686357,-5.275041213
Coastline,-80.91081085,-5.303941619
Coastline,-80.85874741,-5.360965306
Coastline,-80.83107862,-5.375546907
Coastline,-80.9031904,-5.462707261
Coastline,-80.93701211,-5.468047378
Coastline,-80.97134645,-5.481629401
Coastline,-80.99029477,-5.513315129
Coastline,-81.02465375,-5.526929575
Coastline,-81.05073145,-5.541279814
Coastline,-81.07739932,-5.56389515
Coastline,-81.10407769,-5.586546728
Coastline,-81.11410064,-5.610692143
Coastline,-81.09083178,-5.637851723
Coastline,-81.06761902,-5.664956063
