latitude,longitude
11.57156847,-15.75699878
11.8215002,-15.31810289
12.19668087,-15.09603359
12.35795913,-14.80969456
12.5272412,-14.59729942
12.60601851,-14.12196578
12.89994149,-13.80533041
13.47380295,-13.61969304
13.68840075,-13.56815036
14.58887655,-13.60173269
15.0515871,-13.7294124
15.67113726,-14.05471604
16.07885755,-14.15521059
16.31447875,-14.21186377
16.8435526,-14.24184851
17.24639102,-14.22919959
17.61130934,-14.27362494
17.87516273,-14.34342497
18.4048579,-14.46536987
18.68512023,-14.66515463
19.00925767,-14.98734627
19.30805107,-15.2718036
19.62691419,-15.56055169
19.93891769,-15.82203363
20.30885611,-16.11121
20.55476495,-16.12978047
20.80045653,-16.19980419
21.17050279,-16.33214335
21.41922871,-16.3942626
21.64965617,-16.46590704
21.90239633,-16.43652814
22.30055353,-16.37414181
22.33212487,-16.55565867
22.21100085,-16.78655512
21.8949528,-16.9337792
21.42645503,-17.02350399
20.40172314,-16.65385167
19.96057803,-16.55655263
19.53113884,-16.15478681
18.92461022,-16.16566326
18.67047035,-16.31434945
18.38645468,-16.08658329
17.7128391,-15.90578235
17.16404531,-15.91925112
16.63205198,-16.00326184
16.13618413,-16.25188864
15.55240909,-16.28509609
14.98849846,-16.37009024
14.50656805,-16.7368345
14.19981578,-17.01139117
14.11010323,-17.34411759
13.9692249,-17.18618416
13.92408569,-16.93005497
13.27713698,-16.68164531
12.94814751,-16.66360676
12.58173867,-16.64467921
11.88920285,-16.48843159
11.75410741,-16.37984402
11.71361349,-16.19354828
11.57156847,-15.75699878
