latitude,longitude
8.865554627,-12.57393463
8.97195878,-12.53907124
9.173007079,-12.48408043
9.274960656,-12.40735239
9.379398983,-12.38087593
9.422384445,-12.31567822
9.480815791,-12.25619316
9.532113732,-12.27044447
9.556439024,-12.26642231
9.572882717,-12.24775844
9.602082939,-12.22675775
9.645314378,-12.18844797
9.652891008,-12.1620481
9.682961773,-12.12394159
9.725677357,-12.10495143
9.775235305,-12.07266045
9.790073334,-12.05253538
9.809013766,-12.03567683
9.843388346,-12.01420652
9.864246581,-12.01529667
9.889216337,-12.0196553
9.908704951,-12.03261296
9.914252453,-12.04142475
9.929909816,-12.05017904
9.941517724,-12.05172356
9.947400178,-12.05234384
9.956479401,-12.0527807
9.967430929,-12.05218147
9.988386549,-12.05115777
10.0203222,-12.04197646
10.05573679,-12.022754
10.08016661,-12.01907951
10.10481197,-12.0250222
10.14171098,-12.02701329
10.15703363,-12.02470106
10.1733159,-12.00749752
10.18824744,-11.99114623
10.20059746,-11.98013321
10.21905513,-11.97044303
10.245172,-11.96865145
10.2792126,-11.98160838
10.29381078,-12.00055918
10.29932159,-12.01564748
10.29379324,-12.03530477
10.28100271,-12.05767468
10.30376842,-12.09114286
10.31869463,-12.08765518
10.34221195,-12.09720886
10.37149008,-12.10051074
10.42845282,-12.15000062
10.45389178,-12.16517935
10.47296764,-12.16357794
10.49440323,-12.15743082
10.51338811,-12.1579116
10.5275498,-12.16430198
10.54085682,-12.17806864
10.55644523,-12.1680509
10.55704942,-12.14823568
10.56189632,-12.11919073
10.56866665,-12.09862454
10.58473732,-12.07009389
10.58673766,-12.04993282
10.58027405,-12.03221274
10.57960094,-12.00704458
10.59339933,-11.98807933
10.61164278,-11.97780827
10.62784892,-11.96744445
10.64793587,-11.95088144
10.68618753,-11.89816285
10.70127656,-11.8944591
10.71134119,-11.9080066
10.70648806,-11.93732659
10.69893464,-11.9594552
10.68215606,-11.99045036
10.70475735,-11.9939005
10.72287761,-11.99374347
10.74572167,-11.98750119
10.76317836,-11.98075813
10.77435742,-11.96009388
10.78484398,-11.9253288
10.78323676,-11.91057392
10.77085718,-11.87455029
10.76332466,-11.85989132
10.74403032,-11.83118044
10.73836855,-11.81896752
10.73747581,-11.8055669
10.74037299,-11.79180823
10.74920725,-11.78171433
10.75408821,-11.77380524
10.75904265,-11.75803839
10.76428691,-11.74761085
10.76462319,-11.73758066
10.75224183,-11.72184452
10.74702969,-11.71314547
10.73874263,-11.70614744
10.72518885,-11.71219794
10.70472257,-11.72554479
10.69051956,-11.73889906
10.66144101,-11.7488961
10.64636437,-11.74623057
10.63510161,-11.74058806
10.62347482,-11.72727107
10.594819,-11.7097351
10.5792994,-11.70506217
10.56224759,-11.70565257
10.54562185,-11.71336743
10.53201717,-11.71499625
10.52045473,-11.70960857
10.5132343,-11.69789692
10.50888792,-11.68705075
10.51561235,-11.67254098
10.52127385,-11.66597796
10.52313758,-11.64237643
10.52201871,-11.62042172
10.50475677,-11.59806369
10.5026788,-11.5815435
10.50706861,-11.55997323
10.51450164,-11.53868049
10.54785015,-11.52072448
10.57078801,-11.48691129
10.58771918,-11.4716418
10.58830311,-11.46100071
10.58360711,-11.45131739
10.58463988,-11.42617187
10.58794109,-11.3953357
10.6110884,-11.33477725
10.6353785,-11.2961807
10.64994595,-11.27823457
10.66920471,-11.26657986
10.69780223,-11.25109787
10.72492388,-11.24293192
10.74490796,-11.23603324
10.74432919,-11.22890813
10.73215489,-11.22138743
10.71774713,-11.20149108
10.71071034,-11.18248586
10.70520402,-11.15612009
10.70210913,-11.13797141
10.71667427,-11.10753803
10.73611117,-11.07675951
10.75411605,-11.05616228
10.76080526,-11.03383614
10.75967166,-11.01612207
10.76276171,-10.98464183
10.77701815,-10.96883424
10.7935546,-10.96190016
10.81223568,-10.95123296
10.83185024,-10.93936727
10.83700609,-10.91112198
10.82206257,-10.91700315
10.80248407,-10.91210743
10.78217388,-10.86093915
10.75134657,-10.84734872
10.74438222,-10.81790722
10.81968812,-10.8170023
10.86653129,-10.82449087
10.88734539,-10.82469878
10.89015126,-10.79889298
10.89999387,-10.73886005
10.88596847,-10.69757842
10.86851728,-10.68109175
10.8718521,-10.64865571
10.88169888,-10.62102049
10.92198979,-10.62368173
10.94304648,-10.63073308
10.97038351,-10.65188201
10.98466917,-10.68385221
11.00616363,-10.69696784
11.03559391,-10.69988142
11.04435723,-10.74261706
11.06800194,-10.74940686
11.08979862,-10.72855351
11.10162451,-10.7054757
11.09852036,-10.68138374
11.11382345,-10.65714969
11.11629135,-10.62548746
11.06948843,-10.5961646
11.0656729,-10.57838913
11.04884498,-10.56251524
11.02878731,-10.55121777
11.0238338,-10.52502834
11.04300209,-10.48470179
11.06092336,-10.46163936
11.08656536,-10.43729536
11.13867915,-10.40980604
11.14638983,-10.38338455
11.14087617,-10.3570754
11.14257953,-10.33755943
11.09666757,-10.30406906
11.08174667,-10.27465058
11.10106396,-10.25384859
11.13065146,-10.25213224
11.1560574,-10.24419095
11.16437344,-10.20993363
11.21478371,-10.22573707
11.26838983,-10.2340991
11.29197613,-10.22131885
11.30505862,-10.18453929
11.33588255,-10.17538114
11.36732764,-10.15593946
11.37734195,-10.12469808
11.38308109,-10.08911196
11.41482599,-10.07045021
11.43782627,-10.05978141
11.45731027,-10.03644604
11.45681068,-10.01146433
11.41562797,-10.00169951
11.39693472,-9.983749757
11.3895952,-9.959917128
11.37251333,-9.934022913
11.33824246,-9.910190843
11.28851408,-9.904847851
11.25113571,-9.903673248
11.23674654,-9.879388321
11.25826403,-9.858554203
11.26167003,-9.829220531
11.23331794,-9.818555796
11.22088634,-9.783559353
11.25916378,-9.767478992
11.29167971,-9.723924886
11.29598549,-9.667070104
11.30944097,-9.600577507
11.32036618,-9.54401934
11.32550802,-9.525777192
11.31217769,-9.507000973
11.29877371,-9.488580295
11.28284905,-9.470001144
11.26923418,-9.450789734
11.26946488,-9.42929308
11.27695768,-9.392449455
11.29089288,-9.351280294
11.31319654,-9.296246397
11.3500788,-9.258490217
11.39168663,-9.231677936
11.42192557,-9.226639111
11.45667327,-9.226807424
11.48434748,-9.248225995
11.49047405,-9.269287111
11.50715467,-9.273796426
11.53973791,-9.249779397
11.56115883,-9.211038622
11.57754589,-9.168970671
11.58978503,-9.127798723
11.60107801,-9.104877142
11.61521857,-9.073943391
11.63610523,-9.047709019
11.65183228,-9.01457078
11.67162822,-8.99211711
11.67542982,-8.970373439
11.67592941,-8.956610197
11.68077282,-8.943754798
11.69766076,-8.93572545
11.72368627,-8.949826894
11.74312154,-8.954465186
11.76344501,-8.954667583
11.78159956,-8.928992018
11.7747034,-8.915417458
11.77271708,-8.897092175
11.7684468,-8.8788689
11.76661546,-8.848446709
11.77291267,-8.822609361
11.79083016,-8.798038395
11.79665423,-8.751873752
11.78227725,-8.730386175
11.74339842,-8.72112867
11.70858242,-8.697115463
11.71565227,-8.661599958
11.75035039,-8.620839789
11.76864413,-8.574320183
11.77079587,-8.543513348
11.75379321,-8.515076714
11.72870187,-8.489182309
11.69885767,-8.475592835
11.66997605,-8.455583022
11.63530233,-8.434365831
11.6114295,-8.416246798
11.61136375,-8.410367308
11.61115173,-8.386897709
11.68525929,-8.355790095
11.70982558,-8.310778903
11.76097952,-8.260907667
11.77714713,-8.221967226
11.78497758,-8.19540298
11.8394399,-8.162268147
11.88318893,-8.153758535
11.90570502,-8.142918809
11.92025479,-8.125749883
11.92139181,-8.106514568
