latitude,longitude
-31.828292,23.18175702
-31.897894,23.64927164
-31.930258,23.97052996
-31.928777,24.25845738
-31.934445,24.50694049
-31.948132,24.81768597
-31.946954,25.09528
-31.943431,25.50063515
-31.940942,25.57827419
-31.941582,25.70578025
-31.940921,25.9037005
-31.94606,26.03677714
-31.950819,26.12804417
-31.955223,26.23229808
-31.95989,26.30642073
-31.962184,26.35014999
-31.937006,26.41209771
-31.84021,26.66695848
-31.711035,27.05593393
-31.652182,27.26303847
-31.61591,27.41140797
-31.526728,27.54647579
-31.461646,27.66873207
-31.374339,27.81634887
-31.306559,27.94733449
-31.259035,28.03620732
-31.207132,28.14796342
-31.124734,28.31133736
-31.063735,28.41135751
-31.019019,28.49575504
-30.942806,28.62332954
-30.888127,28.71831381
-30.804193,28.87790818
-30.735242,28.97964159
-30.607665,29.14490083
-30.525853,29.26487923
-30.411764,29.42931887
-30.356903,29.50930156
-30.291402,29.6192844
-30.278092,29.65345995
-30.256397,29.73871654
-30.2322,29.81952745
-30.213164,29.89016809
-30.195725,29.94238342
-30.179124,29.99129897
-30.149881,30.07700725
-30.112866,30.20231951
-30.067637,30.34142552
-30.017093,30.5040482
-29.939507,30.73211199
-29.911993,30.80834492
-29.898642,31.07263472
-29.890102,31.26718608
-29.883135,31.40142057
-29.883476,31.5010991
-29.882089,31.66402209
-29.865745,31.78710005
-29.803785,31.82972307
-29.726509,31.89099028
-29.685572,31.92557685
-29.63962,31.967337
-29.604865,32.00690651
-29.56751,32.04925941
-29.52475,32.08734261
-29.484964,32.07327229
-29.426657,32.05904671
-29.361083,32.02773097
-29.284197,32.01265979
-29.150632,31.96302622
-29.022698,31.91235133
-28.964631,31.8846078
-28.921862,31.8627029
-28.879286,31.84200328
-28.834261,31.82188844
-28.767655,31.81213419
-28.624505,31.79006744
-28.515858,31.78454419
-28.285657,31.76944352
-28.08244,31.75958754
-27.926362,31.74607753
-27.786494,31.73617762
-27.640414,31.71824528
-27.519568,31.71465238
-27.335989,31.79259363
-27.151048,31.89059175
-26.939879,31.90485637
