latitude,longitude
0.056426876,9.776422039
0.084380813,10.15521021
0.184341599,10.31917095
0.28128998,10.4374309
0.277383491,10.69764599
0.134205381,10.78715544
0.060478508,10.88577183
-0.039124776,10.99604764
-0.123062148,11.03078851
-0.364146599,11.02118853
-0.513704268,11.10413761
-0.819023254,11.10655893
-1.015642523,11.06696907
-1.126800783,10.97312455
-1.262643788,10.85907732
-1.385435639,10.73906146
-1.503689219,10.66395707
-1.764808333,10.64711196
-1.88083778,10.67444203
-1.962221297,10.79276691
-2.121046308,10.93344208
-2.202349023,11.0516151
-2.221198876,11.20423246
-2.263993491,11.31748479
-2.301172828,11.4500944
-2.313630775,11.60282394
-2.347814707,11.80237992
-2.441889907,11.91092094
-2.549404102,11.98149823
-2.671560009,12.04401575
-2.779680791,12.12957212
-2.924284616,12.19124196
-3.096754927,12.19940012
-3.283931416,12.38688554
-3.356028626,12.504036
-3.476073832,12.69444032
-3.568995398,12.95368357
-3.692972524,13.2347377
-3.767541197,13.4051534
-3.58003563,13.41193569
-3.454755476,13.46919305
-3.316656247,13.57964263
-3.104897106,13.72299132
-2.953302241,13.74091498
-2.781292895,13.61999399
-2.693690291,13.51469959
-2.557224522,13.47570447
-2.337111406,13.42748486
-2.126373658,13.44934172
-1.902131038,13.44603842
-1.703397519,13.43517302
-1.453754652,13.42634572
-1.205519429,13.44934927
-0.866892433,13.60380061
-0.523787887,13.80284537
-0.291997316,13.91421933
-0.085597768,14.0245381
0.034489007,14.13773999
0.187230531,14.15059435
0.323734911,14.06943481
0.495721175,14.10314494
0.675319938,14.11296701
0.955738632,14.10275398
1.314873408,14.04819572
1.493821084,14.04569484
1.721570176,13.99232422
1.942796293,13.86578974
2.138306011,13.73134793
2.206220445,13.57715606
2.253386314,13.38066031
2.421720691,13.26329986
2.690648669,13.17875058
2.727606892,12.78532945
2.83429306,12.5345326
2.906074969,12.35993969
3.002882135,12.17159048
3.168696469,11.85395883
3.229730753,11.60047974
3.314144324,11.19027656
3.414323642,10.71643521
3.505727931,10.36524443
3.583435724,10.14546208
3.572952818,9.887797818
3.424544661,9.650722181
3.327902108,9.406352404
3.273352584,9.279419753
3.020122188,9.193106035
2.602855541,9.152385323
2.245318277,9.121720699
1.714892684,9.14377433
1.276085009,9.090687699
0.850497805,9.248791275
0.614070022,9.380321361
0.355378127,9.51918975
0.2626563,9.583786276
0.260729206,9.64393896
0.198952025,9.684110941
0.133639604,9.698306946
0.090839682,9.721178455
0.060879764,9.743287421
0.056426876,9.776422039
