latitude,longitude
-0.958341518,35.76961757
0.537274356,35.59487021
0.978788064,35.50320465
1.589281858,35.21633573
2.26894915,34.86763512
2.660097788,34.29576364
2.843699167,33.99784176
2.908421052,33.71860008
2.954155909,33.26989164
2.919097091,33.17758033
2.797621613,32.75491383
3.176917563,32.16702166
3.300541539,31.6383692
3.230159392,31.33635903
3.060729573,31.13413392
2.926730102,30.98336655
2.584559064,30.79262726
1.583327314,30.13237346
1.074716582,29.94044082
0.442914379,29.94671306
-0.605691094,30.93080164
-1.294497651,31.3897231
-1.740376588,31.17170806
-2.345641545,31.13541033
-3.064363206,31.05962994
-3.81996902,31.1031787
-4.856412316,31.07604749
-5.457911963,31.04800316
-6.318576418,31.11514599
-7.395804861,31.61334935
-8.322506509,32.04056134
-8.796109053,33.0314331
-8.873654517,34.54934873
-8.268734285,35.38192509
-7.745837047,35.58659557
-6.721941324,36.24139876
-5.743049728,36.55694858
-5.056251099,36.74634753
-4.14853968,36.55054059
-3.22831174,36.0650709
-2.688985171,35.99136615
-1.878805651,35.88477453
-0.958341518,35.76961757
