latitude,longitude
18.22775656,28.99649153
17.80344386,29.34442185
17.82846086,29.67896628
17.89555369,29.93637657
18.15533259,29.93559642
18.42756703,30.16549219
18.54027797,30.50766142
18.37859804,30.74375955
18.18088993,30.9660809
18.01543772,31.16573098
17.98677837,31.48981794
18.06411259,31.69384302
18.29023785,31.70138754
18.52357772,31.76187697
18.74263389,31.84245676
19.10414035,31.79823387
19.50374138,31.62291702
19.93987498,31.29694321
20.42251977,30.88958805
20.82954958,30.56187551
21.14634231,30.35410277
21.33286821,30.10769101
21.41034646,29.85718167
21.21713845,29.47948485
20.94258814,29.17056664
20.58770191,28.93060372
20.07692149,28.71645351
19.66413109,28.68903423
19.30123957,28.61803886
19.1093695,28.77392086
18.89637078,28.89631522
18.68335575,28.87445607
18.22775656,28.99649153
