latitude,longitude
20.39288561,-15.99674436
20.13767182,-15.899135
20.11555125,-15.88163294
19.94425501,-15.64782998
19.90400846,-15.49702259
19.88536962,-15.37233385
19.88426023,-15.21989358
19.87449268,-15.12448349
19.8652259,-15.01950086
19.85408003,-14.87519959
19.84524767,-14.73362758
19.84088246,-14.65147612
19.83658873,-14.57757493
19.83499847,-14.53850133
19.82945356,-14.42272627
19.76247323,-14.12555555
19.67119057,-13.85177529
19.64297027,-13.79131706
19.74598913,-13.74864228
19.89736016,-13.61423963
20.0350185,-13.43696647
20.23926433,-13.10615477
20.35917821,-12.89613865
20.44223171,-12.77006237
20.62271343,-12.47395042
20.82590103,-12.23567088
20.99972986,-12.06622869
21.29419944,-12.02353954
21.6184846,-11.8284848
22.12326642,-11.69301989
22.38127925,-11.52514647
22.49546793,-11.46493728
22.68435416,-11.59408097
22.84764827,-11.40779036
23.04245958,-11.22854208
23.14414196,-11.08352933
23.27747527,-10.9452814
23.46879226,-10.89416849
23.6390435,-10.8690264
23.61216719,-10.64866406
23.15284533,-10.000339
23.02740443,-9.350599134
23.0072442,-9.224864532
22.97479174,-9.020360686
23.00204273,-8.869660833
23.00196761,-8.751151519
23.03315234,-8.634288447
23.00350251,-8.521174268
23.00784812,-8.457041912
23.03290537,-8.419285845
23.00550017,-8.33340618
23.05073674,-8.204723213
23.04466684,-8.089944497
23.07262153,-8.023619139
23.14464282,-7.960253612
23.1665971,-7.890732927
23.17752515,-7.845925421
23.23225045,-7.811969356
23.25695466,-7.753604625
23.29808914,-7.70082781
23.3541636,-7.638059305
23.4378457,-7.592550883
23.51880208,-7.527932707
23.6056638,-7.404415274
23.67373136,-7.312639596
23.73479667,-7.243837498
23.78556526,-7.231608226
23.8168359,-7.150492707
23.84152766,-7.104299515
23.95558699,-7.062657456
24.00851232,-6.980901175
24.05254261,-6.894630775
24.17755328,-6.787912175
24.32554919,-6.619323295
24.40282317,-6.426585693
24.48255966,-6.30544019
24.54893012,-6.177495573
24.60577715,-6.11798747
24.6684308,-6.096506243
24.69999671,-6.091736441
24.75279476,-6.009500246
24.83890238,-5.937874577
24.89836551,-5.885177556
